,Data,Localauthority_Code,Localauthority_ItemName_ENG,Localauthority_SortOrder,Localauthority_Hierarchy,Localauthority_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Measure_Hierarchy,Measure_ItemNotes_ENG,Year_Code,Year_ItemName_ENG,Year_SortOrder,RowKey,PartitionKey
778,113058.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000778,
779,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1991,Mid-year 1991,991,0000000000000779,
780,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000780,
781,77.060829,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2017,Mid-year 2017,1017,0000000000000781,
782,76.767937,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000782,
783,76.494883,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2007,Mid-year 2007,1007,0000000000000783,
784,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2006,Mid-year 2006,1006,0000000000000784,
785,184332.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000785,
786,75.731259,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2006,Mid-year 2006,1006,0000000000000786,
787,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2013,Mid-year 2013,1013,0000000000000787,
788,177487.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000788,
789,74.880303,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2004,Mid-year 2004,1004,0000000000000789,
790,179504.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2006,Mid-year 2006,1006,0000000000000790,
791,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000791,
792,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2007,Mid-year 2007,1007,0000000000000792,
793,71.605579,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1991,Mid-year 1991,991,0000000000000793,
794,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000794,
795,77.768152,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2012,Mid-year 2012,1012,0000000000000795,
796,77.141221,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2009,Mid-year 2009,1009,0000000000000796,
797,169725.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1991,Mid-year 1991,991,0000000000000797,
798,181314.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000798,
799,75.193347,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2005,Mid-year 2005,1005,0000000000000799,
800,77.91033,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000800,
801,71.411509,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000801,
802,78.662563,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2017,Mid-year 2017,1017,0000000000000802,
803,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2000,Mid-year 2000,1000,0000000000000803,
804,72.934116,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2000,Mid-year 2000,1000,0000000000000804,
805,169265.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1992,Mid-year 1992,992,0000000000000805,
806,172874.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2000,Mid-year 2000,1000,0000000000000806,
807,178229.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2005,Mid-year 2005,1005,0000000000000807,
808,184968.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2014,Mid-year 2014,1014,0000000000000808,
809,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2005,Mid-year 2005,1005,0000000000000809,
810,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2009,Mid-year 2009,1009,0000000000000810,
811,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000811,
812,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1999,Mid-year 1999,999,0000000000000812,
813,186452.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2017,Mid-year 2017,1017,0000000000000813,
814,184669.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2013,Mid-year 2013,1013,0000000000000814,
815,171534.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1997,Mid-year 1997,997,0000000000000815,
816,72.368781,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1997,Mid-year 1997,997,0000000000000816,
817,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1997,Mid-year 1997,997,0000000000000817,
818,182846.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2009,Mid-year 2009,1009,0000000000000818,
819,79.64093,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000819,
820,188771.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000820,
821,72.704185,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1999,Mid-year 1999,999,0000000000000821,
822,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2010,Mid-year 2010,1010,0000000000000822,
823,172329.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1999,Mid-year 1999,999,0000000000000823,
824,78.036475,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000824,
825,174628.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000825,
826,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1991,Mid-year 1991,991,0000000000000826,
827,171145.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1996,Mid-year 1996,996,0000000000000827,
828,72.204665,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1996,Mid-year 1996,996,0000000000000828,
829,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000829,
830,72.168805,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1995,Mid-year 1995,995,0000000000000830,
831,169255.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1993,Mid-year 1993,993,0000000000000831,
832,71.40729,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1993,Mid-year 1993,993,0000000000000832,
833,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1993,Mid-year 1993,993,0000000000000833,
834,187568.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000834,
835,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000835,
836,77.002419,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000836,
837,74.309062,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000837,
838,73.674114,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2002,Mid-year 2002,1002,0000000000000838,
839,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000839,
840,185754.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2016,Mid-year 2016,1016,0000000000000840,
841,182517.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000841,
842,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2018,Mid-year 2018,1018,0000000000000842,
843,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2008,Mid-year 2008,1008,0000000000000843,
844,78.368082,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000844,
845,183004.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2010,Mid-year 2010,1010,0000000000000845,
846,77.20788,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2010,Mid-year 2010,1010,0000000000000846,
847,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1995,Mid-year 1995,995,0000000000000847,
848,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2016,Mid-year 2016,1016,0000000000000848,
849,185247.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000849,
850,78.154183,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000850,
851,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000851,
852,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000852,
853,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2017,Mid-year 2017,1017,0000000000000853,
854,73.262348,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2001,Mid-year 2001,1001,0000000000000854,
855,171060.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1995,Mid-year 1995,995,0000000000000855,
856,173652.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000856,
857,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1998,Mid-year 1998,998,0000000000000857,
858,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000858,
859,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2001,Mid-year 2001,1001,0000000000000859,
860,172039.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1998,Mid-year 1998,998,0000000000000860,
861,72.581837,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1998,Mid-year 1998,998,0000000000000861,
862,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000862,
863,77.61163,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000863,
864,183961.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2011,Mid-year 2011,1011,0000000000000864,
865,79.133394,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,2018,Mid-year 2018,1018,0000000000000865,
866,2370.2762,W06000010,Carmarthenshire,410,W92000004,W06000010,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1994,Mid-year 1994,994,0000000000000866,
867,71.705567,W06000010,Carmarthenshire,410,W92000004,W06000010,Dens,Population density,1,,Persons per square kilometre,1994,Mid-year 1994,994,0000000000000867,
868,169962.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,1994,Mid-year 1994,994,0000000000000868,
869,176133.0,W06000010,Carmarthenshire,410,W92000004,W06000010,Pop,Population,2,Dens,Mid-year estimates of the population,2003,Mid-year 2003,1003,0000000000000869,
870,229347.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2005,Mid-year 2005,1005,0000000000000870,
871,611.216103,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2006,Mid-year 2006,1006,0000000000000871,
872,591.803841,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2001,Mid-year 2001,1001,0000000000000872,
873,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2005,Mid-year 2005,1005,0000000000000873,
874,607.386617,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2005,Mid-year 2005,1005,0000000000000874,
875,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2001,Mid-year 2001,1001,0000000000000875,
876,223463.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000876,
877,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000877,
878,228176.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000878,
879,226350.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2003,Mid-year 2003,1003,0000000000000879,
880,230793.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2006,Mid-year 2006,1006,0000000000000880,
881,599.449571,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000881,
882,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000882,
883,604.285422,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2004,Mid-year 2004,1004,0000000000000883,
884,227765.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1995,Mid-year 1995,995,0000000000000884,
885,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1995,Mid-year 1995,995,0000000000000885,
886,603.196958,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1995,Mid-year 1995,995,0000000000000886,
887,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2006,Mid-year 2006,1006,0000000000000887,
888,597.733453,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1998,Mid-year 1998,998,0000000000000888,
889,234139.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000889,
890,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1997,Mid-year 1997,997,0000000000000890,
891,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2013,Mid-year 2013,1013,0000000000000891,
892,244462.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2016,Mid-year 2016,1016,0000000000000892,
893,647.41613,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000893,
894,635.8853,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000894,
895,600.54598,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1997,Mid-year 1997,997,0000000000000895,
896,240108.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2013,Mid-year 2013,1013,0000000000000896,
897,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000897,
898,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2009,Mid-year 2009,1009,0000000000000898,
899,235601.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2009,Mid-year 2009,1009,0000000000000899,
900,623.949275,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2009,Mid-year 2009,1009,0000000000000900,
901,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1991,Mid-year 1991,991,0000000000000901,
902,608.435356,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1991,Mid-year 1991,991,0000000000000902,
903,224755.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000903,
904,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1998,Mid-year 1998,998,0000000000000904,
905,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2016,Mid-year 2016,1016,0000000000000905,
906,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000906,
907,628.47792,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2010,Mid-year 2010,1010,0000000000000907,
908,240966.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2014,Mid-year 2014,1014,0000000000000908,
909,638.157567,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000909,
910,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000910,
911,229610.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1992,Mid-year 1992,992,0000000000000911,
912,237311.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2010,Mid-year 2010,1010,0000000000000912,
913,226764.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1997,Mid-year 1997,997,0000000000000913,
914,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2010,Mid-year 2010,1010,0000000000000914,
915,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2008,Mid-year 2008,1008,0000000000000915,
916,242316.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000916,
917,641.732813,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000917,
918,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000918,
919,595.225484,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2002,Mid-year 2002,1002,0000000000000919,
920,601.698003,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1996,Mid-year 1996,996,0000000000000920,
921,227199.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1996,Mid-year 1996,996,0000000000000921,
922,608.083128,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000922,
923,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000923,
924,596.086191,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1999,Mid-year 1999,999,0000000000000924,
925,232460.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000925,
926,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000926,
927,652.723384,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2018,Mid-year 2018,1018,0000000000000927,
928,594.483952,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2000,Mid-year 2000,1000,0000000000000928,
929,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2000,Mid-year 2000,1000,0000000000000929,
